"111491","300","51.07088775949644","70.97657345767212","1","51.07073661177073","70.97692003976569","Ақмол ауылы","0","1","1",
"111492","300","51.06710437643218","70.97099090339661","0","","","","0","1","1",
"111493","300","51.06699817610022","70.97081692406266","0","","","","0","1","1",
"111494","300","51.066878455355976","70.97054638520429","0","","","","0","1","1",
"111495","300","51.06662846691707","70.97087916124818","0","","","","0","1","1",
"111496","300","51.06594920523827","70.97202196441455","0","","","","0","1","1",
"111497","300","51.06463783944573","70.97430738862131","0","","","","0","1","1",
"111498","300","51.066453109329416","70.97711852579496","0","","","","0","1","1",
"111499","300","51.06716403460595","70.97810594296456","0","","","","0","1","1",
"111500","300","51.06781072946741","70.97873930854418","0","","","","0","1","1",
"111501","300","51.068259114765276","70.97899216469568","0","","","","0","1","1",
"111502","300","51.06846217457404","70.97917295074072","0","","","","0","1","1",
"111503","300","51.06897956403584","70.97993845835103","0","","","","0","1","1",
"111504","300","51.069376342512314","70.98050936782923","0","","","","0","1","1",
"111505","300","51.06944865288004","70.98120365892208","0","","","","0","1","1",
"111506","300","51.06955271515551","70.98153008633797","0","","","","0","1","1",
"111507","300","51.06974056001947","70.9816679570388","0","","","","0","1","1",
"111508","300","51.071086240805506","70.98185250333393","1","51.07103665375759","70.98217429456803","Әкімат","0","1","1",
"111509","300","51.07129293171527","70.98186002383414","0","","","","0","1","1",
"111510","300","51.07186241050208","70.98189221034235","0","","","","0","1","1",
"111511","300","51.07212771423497","70.98214970240782","0","","","","0","1","1",
"111512","300","51.07235494506051","70.98245881880186","0","","","","0","1","1",
"111513","300","51.07252054707749","70.98243736112975","0","","","","0","1","1",
"111514","300","51.072692907722725","70.98234080160522","0","","","","0","1","1",
"111515","300","51.073118737144355","70.98178826654815","0","","","","0","1","1",
"111516","300","51.07367636495395","70.981224002655","0","","","","0","1","1",
"111517","300","51.07399404080936","70.98072242956924","0","","","","0","1","1",
"111518","300","51.07424412451053","70.9802315853195","0","","","","0","1","1",
"111519","300","51.074402166337464","70.97970789220422","0","","","","0","1","1",
"111520","300","51.07449412602801","70.9791365879745","0","","","","0","1","1",
"111521","300","51.07474729574746","70.97880930821225","0","","","","0","1","1",
"111522","300","51.07527074760778","70.97958148017884","0","","","","0","1","1",
"111523","300","51.07565937983675","70.97902358070372","0","","","","0","1","1",
"111524","300","51.076412313682965","70.97957671701042","0","","","","0","1","1",
"111525","300","51.080658","70.97181099999999","0","","","","0","1","1",
"111526","300","51.081997","70.97383799999999","0","","","","0","1","1",
"111527","300","51.082203","70.97420299999999","0","","","","0","1","1",
"111528","300","51.082342","70.97449799999998","0","","","","0","1","1",
"111529","300","51.082494","70.97486799999999","0","","","","0","1","1",
"111530","300","51.082781","70.97567299999999","0","","","","0","1","1",
"111531","300","51.083763999999995","70.97966899999999","0","","","","0","1","1",
"111532","300","51.08505099999999","70.98502799999999","0","","","","0","1","1",
"111533","300","51.085691999999995","70.98759999999999","0","","","","0","1","1",
"111534","300","51.08830499999999","70.99832599999999","0","","","","0","1","1",
"111535","300","51.09159199999999","71.01190299999999","0","","","","0","1","1",
"111536","300","51.09316999999999","71.01831899999999","0","","","","0","1","1",
"111537","300","51.09500799999999","71.026063","0","","","","0","1","1",
"111538","300","51.095240999999994","71.02730199999999","0","","","","0","1","1",
"111539","300","51.09553199999999","71.02934599999999","0","","","","0","1","1",
"111540","300","51.09563699999999","71.03029","0","","","","0","1","1",
"111541","300","51.09574199999999","71.03149699999999","0","","","","0","1","1",
"111542","300","51.095809999999986","71.03268299999999","0","","","","0","1","1",
"111543","300","51.09585699999999","71.03391099999999","0","","","","0","1","1",
"111544","300","51.09587099999999","71.034866","0","","","","0","1","1",
"111545","300","51.095860999999985","71.03589099999999","0","","","","0","1","1",
"111546","300","51.09420499999999","71.09717199999999","0","","","","0","1","1",
"111547","300","51.09371499999999","71.11461199999998","0","","","","0","1","1",
"111548","300","51.09336199999999","71.12817199999998","0","","","","0","1","1",
"111549","300","51.09271699999999","71.15091699999998","0","","","","0","1","1",
"111550","300","51.092316","71.16591899999997","0","","","","0","1","1",
"111551","300","51.092054","71.17450399999997","0","","","","0","1","1",
"111552","300","51.091826","71.18262599999997","0","","","","0","1","1",
"111553","300","51.091682","71.18839499999997","0","","","","0","1","1",
"111554","300","51.091696","71.19023999999997","0","","","","0","1","1",
"111555","300","51.09173","71.19096999999998","0","","","","0","1","1",
"111556","300","51.091798","71.19185999999998","0","","","","0","1","1",
"111557","300","51.092734","71.20043799999998","0","","","","0","1","1",
"111558","300","51.093387","71.20621299999998","0","","","","0","1","1",
"111559","300","51.093554","71.20737199999998","0","","","","0","1","1",
"111560","300","51.093726999999994","71.20814099999998","0","","","","0","1","1",
"111561","300","51.09394399999999","71.20887199999999","0","","","","0","1","1",
"111562","300","51.09394399999999","71.20887199999999","0","","","","0","1","1",
"111563","300","51.094274999999996","71.20976899999998","0","","","","0","1","1",
"111564","300","51.094761","71.21116899999998","1","51.094491002275696","71.21140730484012","Қаражар ауылы","0","1","1",
"111565","300","51.094761","71.21116899999998","0","","","","0","1","1",
"111566","300","51.094758","71.211173","0","","","","0","1","1",
"111567","300","51.095991999999995","71.214682","0","","","","0","1","1",
"111568","300","51.098268","71.221015","0","","","","0","1","1",
"111569","300","51.098779","71.22255","1","51.098514920627345","71.22273236040662","Қараөткел ауылы","0","1","1",
"111570","300","51.098779","71.22255","0","","","","0","1","1",
"111571","300","51.098778","71.222548","0","","","","0","1","1",
"111572","300","51.099189","71.224039","0","","","","0","1","1",
"111573","300","51.099306000000006","71.224401","0","","","","0","1","1",
"111574","300","51.10138500000001","71.230324","0","","","","0","1","1",
"111575","300","51.10597700000001","71.243228","0","","","","0","1","1",
"111576","300","51.10712200000001","71.24637","0","","","","0","1","1",
"111577","300","51.10796400000001","71.248581","0","","","","0","1","1",
"111578","300","51.11025800000001","71.254748","0","","","","0","1","1",
"111579","300","51.11227900000001","71.260429","0","","","","0","1","1",
"111580","300","51.115584000000005","71.269819","0","","","","0","1","1",
"111581","300","51.118806000000006","71.27886099999999","0","","","","0","1","1",
"111582","300","51.121385000000004","71.28625","0","","","","0","1","1",
"111583","300","51.12212","71.288251","0","","","","0","1","1",
"111584","300","51.123495000000005","71.292157","0","","","","0","1","1",
"111585","300","51.125007000000004","71.29637100000001","0","","","","0","1","1",
"111586","300","51.12673","71.301308","0","","","","0","1","1",
"111587","300","51.126965000000006","71.30191900000001","0","","","","0","1","1",
"111588","300","51.127394","71.30290900000001","0","","","","0","1","1",
"111589","300","51.128132","71.30434800000002","0","","","","0","1","1",
"111590","300","51.13041","71.30818600000002","0","","","","0","1","1",
"111591","300","51.133269999999996","71.31257800000002","0","","","","0","1","1",
"111592","300","51.134744","71.31487000000001","0","","","","0","1","1",
"111593","300","51.135863","71.31669300000001","0","","","","0","1","1",
"111594","300","51.137038000000004","71.31856700000002","0","","","","0","1","1",
"111595","300","51.13841300000001","71.32085600000002","0","","","","0","1","1",
"111596","300","51.141614000000004","71.32609700000002","0","","","","0","1","1",
"111597","300","51.142043","71.32685400000001","0","","","","0","1","1",
"111598","300","51.142455","71.327644","1","51.14255711301981","71.32810932871264","Тазарту құрылғылары","10121","1","1",
"111599","300","51.142632","71.32802500000001","0","","","","0","1","1",
"111600","300","51.142632","71.32802500000001","0","","","","0","1","1",
"111601","300","51.142629","71.328025","0","","","","0","1","1",
"111602","300","51.142884","71.328574","0","","","","0","1","1",
"111603","300","51.143254","71.32950000000001","0","","","","0","1","1",
"111604","300","51.143507","71.330178","0","","","","0","1","1",
"111605","300","51.143793","71.331036","0","","","","0","1","1",
"111606","300","51.14396","71.331574","0","","","","0","1","1",
"111607","300","51.144248","71.33262500000001","0","","","","0","1","1",
"111608","300","51.14447","71.33356","1","51.144575011713044","71.33426649976118","Железно-дорожник Б/Қ","10119","1","1",
"111609","300","51.144613","71.334247","0","","","","0","1","1",
"111610","300","51.144613","71.334247","0","","","","0","1","1",
"111611","300","51.144614","71.334246","0","","","","0","1","1",
"111612","300","51.148225","71.352245","0","","","","0","1","1",
"111613","300","51.149421","71.358417","0","","","","0","1","1",
"111614","300","51.149502999999996","71.358947","0","","","","0","1","1",
"111615","300","51.149561","71.359503","0","","","","0","1","1",
"111616","300","51.149605","71.360121","0","","","","0","1","1",
"111617","300","51.149613","71.360465","0","","","","0","1","1",
"111618","300","51.149603","71.36124600000001","0","","","","0","1","1",
"111619","300","51.149547","71.36202300000001","0","","","","0","1","1",
"111620","300","51.149429","71.36290000000001","0","","","","0","1","1",
"111621","300","51.149324","71.36343600000001","0","","","","0","1","1",
"111622","300","51.149199","71.36394000000001","1","51.14890281084945","71.3648351592152","Кәсіптік-техникалық лицей","10117","1","1",
"111623","300","51.148937000000004","71.36486000000001","0","","","","0","1","1",
"111624","300","51.148937000000004","71.36486000000001","0","","","","0","1","1",
"111625","300","51.148937","71.36486","0","","","","0","1","1",
"111626","300","51.147988999999995","71.36813799999999","0","","","","0","1","1",
"111627","300","51.147462","71.37004699999999","1","51.14731361628673","71.36994256680651","Қорғалжын бизнес орталығы","10115","1","1",
"111628","300","51.147462","71.37004699999999","0","","","","0","1","1",
"111629","300","51.147462","71.370046","0","","","","0","1","1",
"111630","300","51.147301999999996","71.370682","0","","","","0","1","1",
"111631","300","51.147172999999995","71.371283","0","","","","0","1","1",
"111632","300","51.14706399999999","71.37189000000001","0","","","","0","1","1",
"111633","300","51.146913999999995","71.372994","0","","","","0","1","1",
"111634","300","51.146837","71.374139","0","","","","0","1","1",
"111635","300","51.146816","71.374716","0","","","","0","1","1",
"111636","300","51.146844","71.376016","0","","","","0","1","1",
"111637","300","51.146918","71.376952","0","","","","0","1","1",
"111638","300","51.146969","71.377386","0","","","","0","1","1",
"111639","300","51.147176","71.378677","0","","","","0","1","1",
"111640","300","51.147953","71.381999","0","","","","0","1","1",
"111641","300","51.148074","71.38254699999999","1","51.14807921879232","71.3835619680293","Қазақ гуманитарлық-зан университеті","10111","1","1",
"111642","300","51.148074","71.38254699999999","0","","","","0","1","1",
"111643","300","51.14815","71.383017","0","","","","0","1","1",
"111644","300","51.148114","71.38325499999999","0","","","","0","1","1",
"111645","300","51.148149","71.38353599999999","0","","","","0","1","1",
"111646","300","51.148149","71.38353599999999","0","","","","0","1","1",
"111647","300","51.148149","71.383537","0","","","","0","1","1",
"111648","300","51.148188","71.383751","0","","","","0","1","1",
"111649","300","51.148188","71.383751","0","","","","0","1","1",
"111650","300","51.148286","71.383945","0","","","","0","1","1",
"111651","300","51.148413999999995","71.385093","0","","","","0","1","1",
"111652","300","51.148455","71.385734","0","","","","0","1","1",
"111653","300","51.148493","71.386963","0","","","","0","1","1",
"111654","300","51.148477","71.388093","1","51.14844261259317","71.38809001910818","Бозарал көшесі","10109","1","1",
"111655","300","51.148477","71.388093","0","","","","0","1","1",
"111656","300","51.148476","71.388093","0","","","","0","1","1",
"111657","300","51.148410000000005","71.38922099999999","0","","","","0","1","1",
"111658","300","51.148289000000005","71.39034099999999","0","","","","0","1","1",
"111659","300","51.148289000000005","71.39034099999999","0","","","","0","1","1",
"111660","300","51.14790000000001","71.39295899999999","1","51.1476764520828","71.39330999313631","Күлсай Т/А","10107","1","1",
"111661","300","51.147808000000005","71.39312699999999","0","","","","0","1","1",
"111662","300","51.147757000000006","71.393346","0","","","","0","1","1",
"111663","300","51.147757000000006","71.393346","0","","","","0","1","1",
"111664","300","51.147758","71.393346","0","","","","0","1","1",
"111665","300","51.147723000000006","71.393605","0","","","","0","1","1",
"111666","300","51.147723000000006","71.393605","0","","","","0","1","1",
"111667","300","51.14776500000001","71.39384299999999","0","","","","0","1","1",
"111668","300","51.14776500000001","71.39384299999999","0","","","","0","1","1",
"111669","300","51.146828000000006","71.400033","1","51.14661022212523","71.4004339402799","Қараөткел-3 Т/А","10106","1","1",
"111670","300","51.146722000000004","71.400258","0","","","","0","1","1",
"111671","300","51.146683","71.400464","0","","","","0","1","1",
"111672","300","51.146683","71.400464","0","","","","0","1","1",
"111673","300","51.146683","71.400463","0","","","","0","1","1",
"111674","300","51.146651000000006","71.400713","0","","","","0","1","1",
"111675","300","51.146651000000006","71.400713","0","","","","0","1","1",
"111676","300","51.14669000000001","71.400956","0","","","","0","1","1",
"111677","300","51.14599100000001","71.40557299999999","0","","","","0","1","1",
"111678","300","51.14586500000001","71.40655499999998","0","","","","0","1","1",
"111679","300","51.14578000000001","71.40776199999998","0","","","","0","1","1",
"111680","300","51.145770000000006","71.40856199999998","0","","","","0","1","1",
"111681","300","51.14579400000001","71.40940799999997","0","","","","0","1","1",
"111682","300","51.14579400000001","71.40940799999997","0","","","","0","1","1",
"111683","300","51.14588300000001","71.41044399999997","0","","","","0","1","1",
"111684","300","51.14583200000001","71.41121199999996","0","","","","0","1","1",
"111685","300","51.145817000000015","71.41130899999996","0","","","","0","1","1",
"111686","300","51.14577000000001","71.41143499999995","0","","","","0","1","1",
"111687","300","51.14570300000001","71.41153199999995","0","","","","0","1","1",
"111688","300","51.145598000000014","71.41159599999995","0","","","","0","1","1",
"111689","300","51.145598000000014","71.41159599999995","0","","","","0","1","1",
"111690","300","51.14527000000001","71.41168299999994","0","","","","0","1","1",
"111691","300","51.14459400000001","71.41146799999994","0","","","","0","1","1",
"111692","300","51.14363700000001","71.41110999999994","1","51.14367350787574","71.41087844821872","Мега-Астана ОСО","14905","1","1",
"111693","300","51.14363700000001","71.41110999999994","0","","","","0","1","1",
"111694","300","51.143636","71.41111","0","","","","0","1","1",
"111695","300","51.139186","71.409341","1","51.139199282256975","71.40926121594129","Сарыарқа ОСО","14907","1","1",
"111696","300","51.139186","71.409341","0","","","","0","1","1",
"111697","300","51.139187","71.409341","0","","","","0","1","1",
"111698","300","51.135766","71.407993","1","51.13580905095374","71.40771001376278","Астана Опера","14909","1","1",
"111699","300","51.135766","71.407993","0","","","","0","1","1",
"111700","300","51.135765","71.407993","0","","","","0","1","1",
"111701","300","51.135765","71.407993","0","","","","0","1","1",
"111702","300","51.134363","71.407444","0","","","","0","1","1",
"111703","300","51.134275","71.407921","0","","","","0","1","1",
"111704","300","51.134184000000005","71.40817","0","","","","0","1","1",
"111705","300","51.133327","71.413691","0","","","","0","1","1",
"111706","300","51.133328","71.413774","0","","","","0","1","1",
"111707","300","51.133331","71.41402500000001","0","","","","0","1","1",
"111708","300","51.133331","71.41402500000001","0","","","","0","1","1",
"111709","300","51.133266","71.41443900000002","0","","","","0","1","1",
"111710","300","51.132819","71.41435100000001","0","","","","0","1","1",
"111711","300","51.130417","71.41397","0","","","","0","1","1",
"111712","300","51.130417","71.41397","0","","","","0","1","1",
"111713","300","51.128494","71.413621","0","","","","0","1","1",
"111714","300","51.128494","71.413621","0","","","","0","1","1",
"111715","300","51.128628000000006","71.41274600000001","0","","","","0","1","1",
"111716","300","51.128877","71.41258900000001","0","","","","0","1","1",
"111717","300","51.128919","71.41255400000001","0","","","","0","1","1",
"111718","300","51.128959","71.41248400000002","1","51.12918165006058","71.41147327615029","Азия парк СОО","0","1","1",
"111719","300","51.129129","71.41145200000003","0","","","","0","1","1",
"111720","301","51.000559","71.376644","1","51.000469701796014","71.37682560100554","Лесная поляна Т/К","0","1","1",
"111721","301","51.000904000000006","71.377074","0","","","","0","1","1",
"111722","301","51.000471000000005","71.37795799999999","0","","","","0","1","1",
"111723","301","51.002003","71.379762","0","","","","0","1","1",
"111724","301","51.003098","71.381018","0","","","","0","1","1",
"111725","301","51.003167000000005","71.381152","0","","","","0","1","1",
"111726","301","51.00320500000001","71.381276","0","","","","0","1","1",
"111727","301","51.00320500000001","71.381276","0","","","","0","1","1",
"111728","301","51.00323800000001","71.381869","0","","","","0","1","1",
"111729","301","51.00672400000001","71.38159499999999","0","","","","0","1","1",
"111730","301","51.00672400000001","71.38159499999999","0","","","","0","1","1",
"111731","301","51.013202000000014","71.38112199999999","0","","","","0","1","1",
"111732","301","51.01959100000001","71.38064599999998","0","","","","0","1","1",
"111733","301","51.020291000000014","71.38061399999998","0","","","","0","1","1",
"111734","301","51.02144100000002","71.38062999999998","0","","","","0","1","1",
"111735","301","51.02254400000002","71.38072699999998","0","","","","0","1","1",
"111736","301","51.02972300000002","71.38167199999998","0","","","","0","1","1",
"111737","301","51.03063100000002","71.38181099999998","0","","","","0","1","1",
"111738","301","51.03112300000002","71.38190999999999","0","","","","0","1","1",
"111739","301","51.032031000000025","71.38212999999999","0","","","","0","1","1",
"111740","301","51.032599000000026","71.38229599999998","0","","","","0","1","1",
"111741","301","51.034240000000025","71.38284599999999","0","","","","0","1","1",
"111742","301","51.04114300000003","71.38533799999999","0","","","","0","1","1",
"111743","301","51.04363600000003","71.38620999999999","0","","","","0","1","1",
"111744","301","51.047591000000025","71.38765099999999","0","","","","0","1","1",
"111745","301","51.05236300000003","71.389337","0","","","","0","1","1",
"111746","301","51.05298400000003","71.389579","0","","","","0","1","1",
"111747","301","51.05477000000003","71.390222","1","51.05472697427525","71.39052362217099","Қазанат ипподром","09702","1","1",
"111748","301","51.05477000000003","71.390222","0","","","","0","1","1",
"111749","301","51.054771","71.390223","0","","","","0","1","1",
"111750","301","51.057006","71.391017","0","","","","0","1","1",
"111751","301","51.057968","71.391343","0","","","","0","1","1",
"111752","301","51.058492","71.39154400000001","0","","","","0","1","1",
"111753","301","51.059761","71.39197800000001","0","","","","0","1","1",
"111754","301","51.064556","71.393686","0","","","","0","1","1",
"111755","301","51.066024000000006","71.39419000000001","0","","","","0","1","1",
"111756","301","51.06980900000001","71.39558000000001","0","","","","0","1","1",
"111757","301","51.069973000000005","71.39568200000001","0","","","","0","1","1",
"111758","301","51.069973000000005","71.39568200000001","0","","","","0","1","1",
"111759","301","51.07021400000001","71.396044","0","","","","0","1","1",
"111760","301","51.070274000000005","71.396214","0","","","","0","1","1",
"111761","301","51.070353000000004","71.396327","0","","","","0","1","1",
"111762","301","51.070399","71.396365","0","","","","0","1","1",
"111763","301","51.07052","71.39639600000001","0","","","","0","1","1",
"111764","301","51.070581000000004","71.39638400000001","0","","","","0","1","1",
"111765","301","51.070647","71.396353","0","","","","0","1","1",
"111766","301","51.070647","71.396353","0","","","","0","1","1",
"111767","301","51.070725","71.396275","0","","","","0","1","1",
"111768","301","51.071008000000006","71.39621600000001","0","","","","0","1","1",
"111769","301","51.071113000000004","71.39621100000001","0","","","","0","1","1",
"111770","301","51.071113000000004","71.39621100000001","0","","","","0","1","1",
"111771","301","51.071566000000004","71.396258","0","","","","0","1","1",
"111772","301","51.074266","71.39724600000001","0","","","","0","1","1",
"111773","301","51.080193","71.39934400000001","0","","","","0","1","1",
"111774","301","51.082585","71.40022100000002","0","","","","0","1","1",
"111775","301","51.089881","71.40282800000001","1","51.0898543520606","71.40302478180583","Назарбаев унивеситет","09322","1","1",
"111776","301","51.089881","71.40282800000001","0","","","","0","1","1",
"111777","301","51.089882","71.402827","0","","","","0","1","1",
"111778","301","51.095762","71.40491","0","","","","0","1","1",
"111779","301","51.100846","71.406751","0","","","","0","1","1",
"111780","301","51.102155999999994","71.407201","0","","","","0","1","1",
"111781","301","51.103289","71.407627","0","","","","0","1","1",
"111782","301","51.105965999999995","71.40859300000001","0","","","","0","1","1",
"111783","301","51.107308999999994","71.409028","0","","","","0","1","1",
"111784","301","51.107308999999994","71.409028","0","","","","0","1","1",
"111785","301","51.107575","71.40912800000001","0","","","","0","1","1",
"111786","301","51.107851","71.40947100000001","1","51.10826118875021","71.4099239354675","Астана-Арена стадионы","09316","1","1",
"111787","301","51.10793399999999","71.40952200000001","0","","","","0","1","1",
"111788","301","51.10829999999999","71.409653","0","","","","0","1","1",
"111789","301","51.10829999999999","71.409653","0","","","","0","1","1",
"111790","301","51.108299","71.409653","0","","","","0","1","1",
"111791","301","51.108726000000004","71.409805","0","","","","0","1","1",
"111792","301","51.108810000000005","71.409816","0","","","","0","1","1",
"111793","301","51.108810000000005","71.409816","0","","","","0","1","1",
"111794","301","51.109166","71.409728","0","","","","0","1","1",
"111795","301","51.11161","71.410578","0","","","","0","1","1",
"111796","301","51.112503","71.41078","0","","","","0","1","1",
"111797","301","51.126321999999995","71.41320900000001","0","","","","0","1","1",
"111798","301","51.126321999999995","71.41320900000001","0","","","","0","1","1",
"111799","301","51.128491999999994","71.413622","0","","","","0","1","1",
"111800","301","51.128491999999994","71.413622","0","","","","0","1","1",
"111801","301","51.128626","71.41274700000001","0","","","","0","1","1",
"111802","301","51.128874999999994","71.41259000000001","0","","","","0","1","1",
"111803","301","51.128916999999994","71.41255500000001","0","","","","0","1","1",
"111804","301","51.12895699999999","71.41248500000002","1","51.12918165006058","71.41147327615029","Азия парк СОО","0","1","1",
"111805","301","51.12912699999999","71.41145300000002","0","","","","0","1","1",
"111806","302","50.98408883317688","71.2988636448135","1","50.984117059512215","71.298878980594","Тайтөбе ауылы","0","1","1",
"111807","302","50.98423068152016","71.29884970399853","0","","","","0","1","1",
"111808","302","50.98662084147321","71.30235482141111","0","","","","0","1","1",
"111809","302","50.986532070680205","71.30252542324824","0","","","","0","1","1",
"111810","302","50.982982","71.311042","0","","","","0","1","1",
"111811","302","50.980535","71.317066","0","","","","0","1","1",
"111812","302","50.97414800000001","71.33245699999999","0","","","","0","1","1",
"111813","302","50.97398200000001","71.33292399999999","0","","","","0","1","1",
"111814","302","50.97387700000001","71.333777","0","","","","0","1","1",
"111815","302","50.97358600000001","71.337092","0","","","","0","1","1",
"111816","302","50.97355200000001","71.337854","0","","","","0","1","1",
"111817","302","50.973599000000014","71.339125","0","","","","0","1","1",
"111818","302","50.97375500000001","71.34124899999999","0","","","","0","1","1",
"111819","302","50.97375200000001","71.34168299999999","0","","","","0","1","1",
"111820","302","50.97356200000001","71.34313099999999","0","","","","0","1","1",
"111821","302","50.973538000000005","71.34382299999999","0","","","","0","1","1",
"111822","302","50.97366","71.34487999999999","0","","","","0","1","1",
"111823","302","50.97366","71.34487999999999","0","","","","0","1","1",
"111824","302","50.973739","71.34514499999999","0","","","","0","1","1",
"111825","302","50.974888","71.345176","1","50.974884344880884","71.34540378454845","Перизат дүкені","0","1","1",
"111826","302","50.974888","71.345176","0","","","","0","1","1",
"111827","302","50.974888","71.345178","0","","","","0","1","1",
"111828","302","50.976214","71.345225","0","","","","0","1","1",
"111829","302","50.976214","71.345225","0","","","","0","1","1",
"111830","302","50.976335","71.34526699999999","0","","","","0","1","1",
"111831","302","50.976478","71.345649","0","","","","0","1","1",
"111832","302","50.97677","71.346857","0","","","","0","1","1",
"111833","302","50.977145","71.348554","1","50.97717460583494","71.34925401392374","Бөгенбай батыр мешіті","0","1","1",
"111834","302","50.977258","71.34921899999999","0","","","","0","1","1",
"111835","302","50.977258","71.34921899999999","0","","","","0","1","1",
"111836","302","50.977258","71.349219","0","","","","0","1","1",
"111837","302","50.977653","71.351416","0","","","","0","1","1",
"111838","302","50.977937","71.353401","0","","","","0","1","1",
"111839","302","50.977937","71.353401","0","","","","0","1","1",
"111840","302","50.978156999999996","71.355241","1","50.97857395086787","71.35559139792991","Надежда дүкені","0","1","1",
"111841","302","50.978598999999996","71.35537000000001","0","","","","0","1","1",
"111842","302","50.978598999999996","71.35537000000001","0","","","","0","1","1",
"111843","302","50.9786","71.355369","0","","","","0","1","1",
"111844","302","50.980741","71.35599599999999","0","","","","0","1","1",
"111845","302","50.981689","71.35636099999999","0","","","","0","1","1",
"111846","302","50.982393","71.35679599999999","0","","","","0","1","1",
"111847","302","50.983206","71.35744499999998","1","50.98343669513572","71.35792925404263","Нұр дүкені","0","1","1",
"111848","302","50.983508","71.35775199999999","0","","","","0","1","1",
"111849","302","50.983508","71.35775199999999","0","","","","0","1","1",
"111850","302","50.983508","71.357751","0","","","","0","1","1",
"111851","302","50.983687","71.35793199999999","0","","","","0","1","1",
"111852","302","50.984473","71.35881199999999","0","","","","0","1","1",
"111853","302","50.986532000000004","71.36132099999999","1","50.986409692770636","71.36157808845114","Асыл түлік АҚ","0","1","1",
"111854","302","50.986532000000004","71.36132099999999","0","","","","0","1","1",
"111855","302","50.986531","71.361321","0","","","","0","1","1",
"111856","302","50.990858","71.366489","0","","","","0","1","1",
"111857","302","50.995135000000005","71.371643","0","","","","0","1","1",
"111858","302","50.995135000000005","71.371643","0","","","","0","1","1",
"111859","302","50.997353000000004","71.374267","0","","","","0","1","1",
"111860","302","50.997353000000004","71.374267","0","","","","0","1","1",
"111861","302","50.997859000000005","71.373278","1","50.998127281832616","71.37389662876129","Эко маркет шағынмаркеті","0","1","1",
"111862","302","50.998214000000004","71.37372","0","","","","0","1","1",
"111863","302","50.998214000000004","71.37372","0","","","","0","1","1",
"111864","302","50.998214","71.37372","0","","","","0","1","1",
"111865","302","51.000558999999996","71.376644","1","51.000469701796014","71.37682560100554","Лесная поляна Т/К","0","1","1",
"111866","302","51.000558999999996","71.376644","0","","","","0","1","1",
"111867","302","51.000559","71.376644","0","","","","0","1","1",
"111868","302","51.000559","71.376644","0","","","","0","1","1",
"111869","302","51.000904000000006","71.377074","0","","","","0","1","1",
"111870","302","51.000904000000006","71.377074","0","","","","0","1","1",
"111871","302","51.000471000000005","71.37795799999999","0","","","","0","1","1",
"111872","302","51.002003","71.379762","0","","","","0","1","1",
"111873","302","51.003098","71.381018","0","","","","0","1","1",
"111874","302","51.003167000000005","71.381152","0","","","","0","1","1",
"111875","302","51.00320500000001","71.381276","0","","","","0","1","1",
"111876","302","51.00320500000001","71.381276","0","","","","0","1","1",
"111877","302","51.00323800000001","71.381869","0","","","","0","1","1",
"111878","302","51.00672400000001","71.38159499999999","0","","","","0","1","1",
"111879","302","51.00672400000001","71.38159499999999","0","","","","0","1","1",
"111880","302","51.013202000000014","71.38112199999999","0","","","","0","1","1",
"111881","302","51.01959100000001","71.38064599999998","0","","","","0","1","1",
"111882","302","51.020291000000014","71.38061399999998","0","","","","0","1","1",
"111883","302","51.02144100000002","71.38062999999998","0","","","","0","1","1",
"111884","302","51.02254400000002","71.38072699999998","0","","","","0","1","1",
"111885","302","51.02972300000002","71.38167199999998","0","","","","0","1","1",
"111886","302","51.03063100000002","71.38181099999998","0","","","","0","1","1",
"111887","302","51.03112300000002","71.38190999999999","0","","","","0","1","1",
"111888","302","51.032031000000025","71.38212999999999","0","","","","0","1","1",
"111889","302","51.032599000000026","71.38229599999998","0","","","","0","1","1",
"111890","302","51.034240000000025","71.38284599999999","0","","","","0","1","1",
"111891","302","51.04114300000003","71.38533799999999","0","","","","0","1","1",
"111892","302","51.04363600000003","71.38620999999999","0","","","","0","1","1",
"111893","302","51.047591000000025","71.38765099999999","0","","","","0","1","1",
"111894","302","51.05236300000003","71.389337","0","","","","0","1","1",
"111895","302","51.05298400000003","71.389579","0","","","","0","1","1",
"111896","302","51.05477000000003","71.390222","1","51.05472697427525","71.39052362217099","Қазанат ипподром","09702","1","1",
"111897","302","51.05477000000003","71.390222","0","","","","0","1","1",
"111898","302","51.054771","71.390223","0","","","","0","1","1",
"111899","302","51.057006","71.391017","0","","","","0","1","1",
"111900","302","51.057968","71.391343","0","","","","0","1","1",
"111901","302","51.058492","71.39154400000001","0","","","","0","1","1",
"111902","302","51.059761","71.39197800000001","0","","","","0","1","1",
"111903","302","51.064556","71.393686","0","","","","0","1","1",
"111904","302","51.066024000000006","71.39419000000001","0","","","","0","1","1",
"111905","302","51.06857800000001","71.39512500000001","1","51.06855808935549","71.39526397073298","Астана жұлдызы стеласы","0","1","1",
"111906","302","51.06857800000001","71.39512500000001","0","","","","0","1","1",
"111907","302","51.068578","71.395126","0","","","","0","1","1",
"111908","302","51.069809","71.395581","0","","","","0","1","1",
"111909","302","51.069931","71.39564800000001","0","","","","0","1","1",
"111910","302","51.070007","71.395728","0","","","","0","1","1",
"111911","302","51.070007","71.395728","0","","","","0","1","1",
"111912","302","51.070214","71.396044","0","","","","0","1","1",
